,profit,fees,balance,position,streak
213915,0.0,0.0,1000.0,0.0,1.0
213916,0.0,0.0,1000.0,0,1.0
213917,0.0,0.0,1000.0,0,1.0
213918,0.0,0.0,1000.0,0,1.0
213919,0.0,0.0,1000.0,0,1.0
213920,0.0,0.0,1000.0,0,1.0
213921,0.0,0.0,1000.0,0,1.0
213922,0.0,0.0,1000.0,0,1.0
213923,0.0,0.0,1000.0,0,1.0
213924,0.0,0.0,1000.0,0,1.0
213925,0.0,0.0,1000.0,0,1.0
213926,0.0,0.0,1000.0,0,1.0
213927,0.0,0.0,1000.0,0,1.0
213928,0.0,0.0,1000.0,0,1.0
213929,0.0,0.0,1000.0,0,1.0
213930,0.0,0.0,1000.0,0,1.0
213931,0.0,0.0,1000.0,0,1.0
213932,0.0,0.0,1000.0,0,1.0
213933,0.0,0.0,1000.0,0,1.0
213934,0.0,0.0,1000.0,0,1.0
213935,0.0,0.25,999.75,1,1.0
213936,25.0,0.25,1024.5,0,1.0
213937,0.0,0.0,1024.5,0,1.0
213938,0.0,0.0,1024.5,0,1.0
213939,0.0,0.0,1024.5,0,1.0
213940,0.0,0.0,1024.5,0,1.0
213941,0.0,0.0,1024.5,0,1.0
213942,0.0,0.0,1024.5,0,1.0
213943,0.0,0.0,1024.5,0,1.0
213944,0.0,0.0,1024.5,0,1.0
213945,0.0,0.0,1024.5,0,1.0
213946,0.0,0.0,1024.5,0,1.0
213947,0.0,0.0,1024.5,0,1.0
213948,0.0,0.0,1024.5,0,1.0
213949,0.0,0.0,1024.5,0,1.0
213950,0.0,0.0,1024.5,0,1.0
213951,0.0,0.0,1024.5,0,1.0
213952,0.0,0.0,1024.5,0,1.0
213953,0.0,0.0,1024.5,0,1.0
213954,0.0,0.0,1024.5,0,1.0
213955,0.0,0.0,1024.5,0,1.0
213956,0.0,0.0,1024.5,0,1.0
213957,0.0,0.0,1024.5,0,1.0
213958,0.0,0.0,1024.5,0,1.0
213959,0.0,0.0,1024.5,0,1.0
213960,0.0,0.0,1024.5,0,1.0
213961,0.0,0.0,1024.5,0,1.0
213962,0.0,0.0,1024.5,0,1.0
213963,0.0,0.0,1024.5,0,1.0
213964,0.0,0.25,1024.25,1,1.0
213965,0.0,0.25,1024.0,0,1.0
213966,0.0,0.0,1024.0,0,1.0
213967,0.0,0.0,1024.0,0,1.0
213968,0.0,0.0,1024.0,0,1.0
213969,0.0,0.0,1024.0,0,1.0
213970,0.0,0.0,1024.0,0,1.0
213971,0.0,0.0,1024.0,0,1.0
213972,0.0,0.0,1024.0,0,1.0
213973,0.0,0.0,1024.0,0,1.0
213974,0.0,0.0,1024.0,0,1.0
213975,0.0,0.0,1024.0,0,1.0
213976,0.0,0.0,1024.0,0,1.0
213977,0.0,0.0,1024.0,0,1.0
213978,0.0,0.0,1024.0,0,1.0
213979,0.0,0.25,1023.75,1,1.0
213980,12.5,0.25,1036.0,0,1.0
213981,0.0,0.0,1036.0,0,1.0
213982,0.0,0.0,1036.0,0,1.0
213983,0.0,0.0,1036.0,0,1.0
213984,0.0,0.0,1036.0,0,1.0
213985,0.0,0.0,1036.0,0,1.0
213986,0.0,0.0,1036.0,0,1.0
213987,0.0,0.0,1036.0,0,1.0
213988,0.0,0.0,1036.0,0,1.0
213989,0.0,0.0,1036.0,0,1.0
213990,0.0,0.0,1036.0,0,1.0
213991,0.0,0.0,1036.0,0,1.0
213992,0.0,0.0,1036.0,0,1.0
213993,0.0,0.0,1036.0,0,1.0
213994,0.0,0.0,1036.0,0,1.0
213995,0.0,0.0,1036.0,0,1.0
213996,0.0,0.0,1036.0,0,1.0
213997,0.0,0.0,1036.0,0,1.0
213998,0.0,0.0,1036.0,0,1.0
213999,0.0,0.0,1036.0,0,1.0
214000,0.0,0.0,1036.0,0,1.0
214001,0.0,0.0,1036.0,0,1.0
214002,0.0,0.0,1036.0,0,1.0
214003,0.0,0.0,1036.0,0,1.0
214004,0.0,0.0,1036.0,0,1.0
214005,0.0,0.0,1036.0,0,1.0
214006,0.0,0.0,1036.0,0,1.0
214007,0.0,0.0,1036.0,0,1.0
214008,0.0,0.0,1036.0,0,1.0
214009,0.0,0.0,1036.0,0,1.0
214010,0.0,0.0,1036.0,0,1.0
214011,0.0,0.0,1036.0,0,1.0
214012,0.0,0.25,1035.75,1,1.0
214013,0.0,0.25,1035.5,0,1.0
214014,0.0,0.0,1035.5,0,1.0
214015,0.0,0.0,1035.5,0,1.0
214016,0.0,0.0,1035.5,0,1.0
214017,0.0,0.0,1035.5,0,1.0
214018,0.0,0.0,1035.5,0,1.0
214019,0.0,0.0,1035.5,0,1.0
214020,0.0,0.0,1035.5,0,1.0
214021,0.0,0.25,1035.25,2,1.0
214022,0.0,0.25,1035.0,0,1.0
214023,0.0,0.0,1035.0,0,1.0
214024,0.0,0.0,1035.0,0,1.0
214025,0.0,0.25,1034.75,2,1.0
214026,12.5,0.25,1047.0,0,1.0
214027,0.0,0.0,1047.0,0,1.0
214028,0.0,0.0,1047.0,0,1.0
214029,0.0,0.0,1047.0,0,1.0
214030,0.0,0.0,1047.0,0,1.0
214031,0.0,0.0,1047.0,0,1.0
214032,0.0,0.0,1047.0,0,1.0
214033,0.0,0.0,1047.0,0,1.0
214034,0.0,0.25,1046.75,2,1.0
214035,-12.5,0.25,1034.0,0,1.0
214036,0.0,0.0,1034.0,0,1.0
214037,0.0,0.0,1034.0,0,1.0
214038,0.0,0.0,1034.0,0,1.0
214039,0.0,0.0,1034.0,0,1.0
214040,0.0,0.0,1034.0,0,1.0
214041,0.0,0.0,1034.0,0,1.0
214042,0.0,0.0,1034.0,0,1.0
214043,0.0,0.0,1034.0,0,1.0
214044,0.0,0.0,1034.0,0,1.0
214045,0.0,0.0,1034.0,0,1.0
214046,0.0,0.0,1034.0,0,1.0
214047,0.0,0.0,1034.0,0,1.0
214048,0.0,0.0,1034.0,0,1.0
214049,0.0,0.0,1034.0,0,1.0
214050,0.0,0.0,1034.0,0,1.0
214051,0.0,0.0,1034.0,0,1.0
214052,0.0,0.0,1034.0,0,1.0
214053,0.0,0.0,1034.0,0,1.0
214054,0.0,0.0,1034.0,0,1.0
214055,0.0,0.0,1034.0,0,1.0
214056,0.0,0.0,1034.0,0,1.0
