,profit,fees,balance,position,streak
128355,0.0,0.0,1000.0,0.0,1.0
128356,0.0,0.0,1000.0,0,1.0
128357,0.0,0.0,1000.0,0,1.0
128358,0.0,0.0,1000.0,0,1.0
128359,0.0,0.0,1000.0,0,1.0
128360,0.0,0.0,1000.0,0,1.0
128361,0.0,0.0,1000.0,0,1.0
128362,0.0,0.0,1000.0,0,1.0
128363,0.0,0.0,1000.0,0,1.0
128364,0.0,0.0,1000.0,0,1.0
128365,0.0,0.0,1000.0,0,1.0
128366,0.0,0.0,1000.0,0,1.0
128367,0.0,0.0,1000.0,0,1.0
128368,0.0,0.0,1000.0,0,1.0
128369,0.0,0.0,1000.0,0,1.0
128370,0.0,0.0,1000.0,0,1.0
128371,0.0,0.0,1000.0,0,1.0
128372,0.0,0.0,1000.0,0,1.0
128373,0.0,0.0,1000.0,0,1.0
128374,0.0,0.0,1000.0,0,1.0
128375,0.0,0.0,1000.0,0,1.0
128376,0.0,0.0,1000.0,0,1.0
128377,0.0,0.0,1000.0,0,1.0
128378,0.0,0.0,1000.0,0,1.0
128379,0.0,0.0,1000.0,0,1.0
128380,0.0,0.0,1000.0,0,1.0
128381,0.0,0.0,1000.0,0,1.0
128382,0.0,0.0,1000.0,0,1.0
128383,0.0,0.0,1000.0,0,1.0
128384,0.0,0.0,1000.0,0,1.0
128385,0.0,0.0,1000.0,0,1.0
128386,0.0,0.0,1000.0,0,1.0
128387,0.0,0.0,1000.0,0,1.0
128388,0.0,0.0,1000.0,0,1.0
128389,0.0,0.0,1000.0,0,1.0
128390,0.0,0.0,1000.0,0,1.0
128391,0.0,0.0,1000.0,0,1.0
128392,0.0,0.25,999.75,1,1.0
128393,0.0,0.25,999.5,0,1.0
128394,0.0,0.0,999.5,0,1.0
128395,0.0,0.0,999.5,0,1.0
128396,0.0,0.0,999.5,0,1.0
128397,0.0,0.0,999.5,0,1.0
128398,0.0,0.0,999.5,0,1.0
128399,0.0,0.0,999.5,0,1.0
128400,0.0,0.0,999.5,0,1.0
128401,0.0,0.0,999.5,0,1.0
128402,0.0,0.0,999.5,0,1.0
128403,0.0,0.0,999.5,0,1.0
